0.05511811023622047,0.3779527559055118,0.0,0.0,0.0
0.2125984251968504,0.11811023622047244,0.007874015748031496,0.0,0.05511811023622047
0.0,0.0,0.0,0.0,0.0
0.2440944881889764,0.08661417322834646,0.0,0.0,0.0
0.11811023622047244,0.05511811023622047,0.2440944881889764,0.007874015748031496,0.05511811023622047
0.0,0.05511811023622047,0.007874015748031496,0.007874015748031496,0.0
0.0,0.0,0.0,0.0,0.0
0.12598425196850394,0.06299212598425197,0.023622047244094488,0.023622047244094488,0.2440944881889764
0.0,0.0,0.0,0.0,0.007874015748031496
0.0,0.0,0.0,0.0,0.0
